loan_id,customer_id,loan_purpose,loan_type,loan_amount,interest_rate,tenure_months,emi_amount,disbursement_date,maturity_date,repayment_frequency,loan_status,num_payments_made,outstanding_balance,collateral_value,num_late_payments,penalty_charges,loan_officer_id,branch_code,insurance_taken,loan_duration_years,total_repayment,total_interest_paid,default_flag,ltv_ratio,risk_category,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group,emi_to_income_ratio,loan_to_income_ratio,repayment_progress_pct,remaining_balance_pct
LOAN000057,CUST00952,Medical,Secured,176870.6,15.33,36,6159.9,2020-01-04,2022-12-19,Monthly,Closed,205,142163.27,124943.96,1.0,24800.73,LO121,BR11,False,3.0,221756.4,44885.8,False,1.4156,Low,Meera,Dubey,46,Male,Married,Phd,Doctor,135837.98,23831.3,887.0,2,16.0,Ahmedabad,Gujarat,9276087243,swati.bhat815@example.com,False,7,2020-11-20,Low,-1.1053,41-50,0.5442,1.3021,569.44,0.8038
LOAN000058,CUST00898,Personal,Unsecured,286122.49,14.13,36,9252.53,2023-03-03,2026-02-15,Monthly,Active,114,285355.55,223473.25,9.0,25120.02,LO109,BR48,False,3.0,333091.08,46968.59,False,1.2803,Medium,Harish,Sharma,54,Male,Married,Diploma,Engineer,59641.38,11660.04,805.0,4,31.0,Kolkata,West Bengal,9515965279,sachin.tiwari779@example.com,False,6,2020-05-31,Low,-1.346,51-60,1.8616,4.7974,316.67,0.9973
LOAN000059,CUST00691,Medical,Secured,114761.34,19.57,24,5816.79,2020-11-22,2022-11-12,Monthly,Closed,122,7035.31,179037.27,19.0,467.63,LO116,BR34,False,2.0,139602.96,24841.62,False,0.641,Medium,Kavya,Verma,26,Female,Single,Master'S,Doctor,141207.58,27044.51,372.0,0,14.0,Pune,Maharashtra,9508774805,aditya.mishra173@example.com,True,7,2023-02-21,Low,-1.2983,21-30,0.4943,0.8127,508.33,0.0613
LOAN000060,CUST00878,Home,Secured,179631.99,19.72,60,4731.21,2023-04-23,2028-03-27,Monthly,Active,86,77731.48,5172.96,3.0,14802.85,LO165,BR45,False,5.0,283872.6,104240.61,False,34.7252,Low,Sunita,Verma,52,Female,Married,Master'S,Analyst,61283.36,10079.51,607.0,1,17.0,Mumbai,Maharashtra,9737594123,naveen.reddy207@example.com,False,5,2016-06-07,Low,-0.9737,51-60,0.9264,2.9312,143.33,0.4327
LOAN000061,CUST00787,Vehicle,Secured,1164179.77,17.86,48,34112.67,2020-11-14,2024-10-24,Bi-Annual,Closed,55,29956.82,334795.93,9.0,23868.37,LO167,BR42,False,4.0,1637408.16,473228.39,False,3.4773,Medium,Divya,Mishra,23,Female,Divorced,High School,Teacher,106663.99,25117.7,743.0,5,34.0,Pune,Maharashtra,9297713683,aditya.shah412@example.com,True,6,2019-10-16,Low,-1.8258,21-30,3.8378,10.9145,114.58,0.0257
LOAN000062,CUST00062,Education,Unsecured,357353.11,16.03,84,7103.88,2022-12-16,2029-11-09,Quarterly,Closed,196,47882.06,152302.6,0.0,19714.44,LO149,BR22,False,7.0,596725.92,239372.81,False,2.3463,Low,Ravi,Malhotra,60,Male,Married,Master'S,Manager,84979.15,14628.63,375.0,3,34.0,Mumbai,Maharashtra,9897711678,suresh.pillai873@example.com,False,1,2017-07-10,Low,-1.0657,51-60,1.0031,4.2052,233.33,0.134
LOAN000063,CUST01351,Personal,Unsecured,590582.96,19.95,24,30043.77,2019-07-30,2021-07-19,Monthly,Active,93,190712.56,415298.49,10.0,6773.47,LO154,BR20,False,2.0,721050.48,130467.52,False,1.4221,Medium,Sachin,Pillai,68,Female,Single,Bachelor'S,Lawyer,123343.41,23063.42,720.0,0,27.0,Pune,Maharashtra,9680440242,priya.singh439@example.com,True,7,2015-11-12,Low,-1.2438,60+,2.9229,4.7881,387.5,0.3229
LOAN000064,CUST00879,Personal,Unsecured,944937.84,9.03,48,23528.28,2019-05-23,2023-05-02,Monthly,Closed,97,372020.34,550800.64,8.0,28983.74,LO145,BR39,False,4.0,1129357.44,184419.6,False,1.7156,Medium,Pooja,Bhat,23,Male,Divorced,Master'S,Nurse,70939.67,9919.19,666.0,1,26.0,Bengaluru,Karnataka,9675696756,sunita.gupta156@example.com,True,7,2017-02-24,Low,-0.6779,21-30,3.98,13.3203,202.08,0.3937
LOAN000065,CUST01157,Personal,Secured,317590.97,20.94,120,6336.85,2024-05-18,2034-03-27,Monthly,Closed,174,298466.58,424631.86,18.0,35516.65,LO116,BR33,False,10.0,760422.0,442831.03,False,0.7479,Medium,Sunita,Verma,28,Male,Single,Bachelor'S,Lawyer,115240.59,18297.1,395.0,4,18.0,Pune,Maharashtra,9840900181,ananya.malhotra746@example.com,True,4,2019-08-29,Low,-0.9053,21-30,0.6599,2.7559,145.0,0.9398
LOAN000066,CUST01213,Personal,Secured,224808.36,21.18,12,20952.18,2023-06-23,2024-06-17,Quarterly,Closed,18,88987.42,372343.45,10.0,33776.96,LO151,BR25,False,1.0,251426.16,26617.8,False,0.6038,Medium,Rahul,Malhotra,31,Male,Single,Bachelor'S,Consultant,349992.41,48965.65,630.0,4,37.0,Jaipur,Rajasthan,9323620127,lakshmi.dubey829@example.com,False,0,2020-08-06,Lower-Mid,-0.6789,31-40,0.7184,0.6423,150.0,0.3958
LOAN000067,CUST00356,Education,Unsecured,85213.61,20.02,36,3167.71,2018-06-12,2021-05-27,Monthly,Active,56,42289.61,32736.85,3.0,19688.1,LO189,BR21,True,3.0,114037.56,28823.95,False,2.603,Low,Priya,Mehta,50,Female,Single,Master'S,Nurse,156480.76,20233.45,375.0,0,31.0,Hyderabad,Telangana,9668031793,naveen.kumar289@example.com,False,2,2017-02-28,Low,-0.5516,41-50,0.2429,0.5446,155.56,0.4963
LOAN000068,CUST00071,Vehicle,Unsecured,197537.8,10.39,12,17402.56,2022-01-28,2023-01-23,Monthly,Active,158,48512.0,222419.69,4.0,6879.81,LO171,BR40,False,1.0,208830.72,11292.92,False,0.8881,Low,Priya,Kumar,64,Male,Single,Master'S,Accountant,74174.33,13671.31,427.0,3,31.0,Chennai,Tamil Nadu,9410950586,ananya.dubey167@example.com,False,1,2023-02-27,Low,-1.2118,60+,2.8154,2.6632,1316.67,0.2456
LOAN000069,CUST00263,Personal,Secured,235626.17,19.8,24,11969.37,2021-03-20,2023-03-10,Monthly,Defaulted,15,29.49,173334.27,16.0,24974.34,LO130,BR22,False,2.0,287264.88,51638.71,True,1.3594,High,Rahul,Singh,21,Female,Married,Phd,Nurse,45874.64,6738.55,613.0,3,22.0,Kolkata,West Bengal,9979843968,nisha.tiwari406@example.com,False,4,2023-12-23,Low,-0.7627,21-30,3.131,5.1363,62.5,0.0001
LOAN000070,CUST00306,Education,Secured,140670.79,14.21,240,1770.77,2022-07-01,2042-03-18,Bi-Annual,Closed,44,126510.09,142296.35,17.0,44521.59,LO191,BR30,False,20.0,424984.8,284314.01,False,0.9886,Medium,Sneha,Mehta,45,Male,Single,Bachelor'S,Consultant,109826.11,24404.11,555.0,2,31.0,Lucknow,Uttar Pradesh,9147005473,rekha.sharma272@example.com,False,4,2020-09-22,Low,-1.6665,41-50,0.1935,1.2809,18.33,0.8993
LOAN000071,CUST00558,Education,Secured,923734.83,15.72,60,22326.24,2022-08-03,2027-07-08,Quarterly,Closed,154,75482.77,1146831.28,4.0,23436.14,LO137,BR18,False,5.0,1339574.4,415839.57,False,0.8055,Low,Pooja,Shah,65,Male,Married,Master'S,Accountant,167587.83,27684.35,460.0,3,33.0,Jaipur,Rajasthan,9381919481,lakshmi.dubey472@example.com,False,7,2024-05-31,Low,-0.9823,60+,1.5987,5.5119,256.67,0.0817
LOAN000072,CUST01248,Business,Secured,648122.92,19.53,48,19560.68,2019-06-13,2023-05-23,Monthly,Closed,188,624951.77,1158325.05,17.0,9784.05,LO115,BR28,True,4.0,938912.64,290789.72,False,0.5595,Medium,Amit,Joshi,45,Male,Single,High School,Accountant,109167.15,17407.38,423.0,3,28.0,Lucknow,Uttar Pradesh,9585230723,ananya.nair979@example.com,True,5,2023-08-10,Low,-0.9135,41-50,2.1502,5.937,391.67,0.9642
LOAN000073,CUST01352,Business,Unsecured,590328.09,6.96,48,14125.19,2022-12-11,2026-11-20,Monthly,Active,153,77240.95,227031.53,16.0,4652.67,LO143,BR14,False,4.0,678009.12,87681.03,False,2.6002,Medium,Nisha,Joshi,39,Female,Married,Diploma,Consultant,197193.97,43665.47,545.0,4,38.0,Delhi,Delhi,9576363024,nisha.iyer962@example.com,False,5,2015-02-21,Low,-1.6572,31-40,0.8596,2.9936,318.75,0.1308
LOAN000074,CUST00762,Education,Secured,244516.46,12.13,180,2955.09,2022-02-11,2036-11-24,Monthly,Under Review,230,147902.74,42549.09,2.0,47196.33,LO143,BR11,False,15.0,531916.2,287399.74,False,5.7467,Low,Sneha,Verma,52,Female,Single,Bachelor'S,Nurse,269510.61,60899.85,546.0,0,29.0,Pune,Maharashtra,9800587168,amit.shah46@example.com,True,3,2019-07-02,Low,-1.7116,51-60,0.1316,0.9073,127.78,0.6049
LOAN000075,CUST00588,Education,Secured,117427.28,14.13,36,4312.73,2023-10-01,2026-09-15,Quarterly,Active,156,117358.07,223473.25,9.0,25120.02,LO175,BR23,False,3.0,155258.28,37831.0,False,0.5255,Medium,Naveen,Tiwari,61,Male,Divorced,Bachelor'S,Accountant,183463.83,34035.3,750.0,2,18.0,Lucknow,Uttar Pradesh,9718494872,ananya.rao469@example.com,False,2,2019-06-01,Low,-1.2262,60+,0.2821,0.6401,433.33,0.9994
LOAN000076,CUST00074,Education,Secured,1408858.46,19.12,48,23263.13,2021-07-08,2025-06-17,Quarterly,Defaulted,112,107501.56,611992.97,16.0,15648.35,LO177,BR46,True,4.0,1116630.24,-292228.22,True,2.3021,High,Divya,Mehta,56,Female,Widowed,Master'S,Engineer,73080.44,12177.36,342.0,1,19.0,Delhi,Delhi,9588920837,vikram.gupta898@example.com,False,2,2024-02-21,Low,-0.9996,51-60,3.8199,19.2782,233.33,0.0763
LOAN000077,CUST00142,Medical,Secured,350911.39,19.65,24,17799.97,2022-03-11,2024-02-29,Monthly,Active,120,148766.46,114328.82,7.0,14767.62,LO178,BR39,False,2.0,427199.28,76287.89,False,3.0693,Medium,Naveen,Mehta,59,Female,Single,Master'S,Designer,102371.67,40317.25,597.0,3,20.0,Delhi,Delhi,9313867761,sachin.rao933@example.com,False,3,2024-06-09,Low,-3.726,51-60,2.0865,3.4278,500.0,0.4239
LOAN000078,CUST00102,Business,Unsecured,498055.05,9.12,84,8043.61,2018-12-08,2025-11-01,Monthly,Active,102,388693.95,116631.71,7.0,44760.92,LO113,BR39,False,7.0,675663.24,177608.19,False,4.2703,Medium,Kavya,Rao,64,Female,Married,Master'S,Accountant,161504.69,35519.82,818.0,3,31.0,Jaipur,Rajasthan,9333203933,divya.reddy846@example.com,True,2,2018-08-17,Low,-1.6392,60+,0.5977,3.0838,121.43,0.7804
LOAN000079,CUST01089,Home,Secured,440382.02,17.44,240,6607.28,2022-08-20,2042-05-07,Monthly,Active,126,14175.96,492267.64,1.0,8878.41,LO192,BR25,False,20.0,1585747.2,1145365.18,False,0.8946,Low,Meera,Singh,41,Female,Single,Master'S,Doctor,139539.49,33801.12,698.0,1,22.0,Lucknow,Uttar Pradesh,9665918566,sachin.pillai754@example.com,True,1,2020-11-27,Low,-1.9068,41-50,0.5682,3.156,52.5,0.0322
LOAN000080,CUST00193,Medical,Secured,344036.08,8.77,48,8523.83,2023-09-04,2027-08-14,Monthly,Defaulted,43,237310.15,206745.45,6.0,26751.86,LO105,BR48,False,4.0,409143.84,65107.76,True,1.6641,High,Divya,Mishra,29,Male,Single,Phd,Teacher,115243.0,25181.93,582.0,0,1.0,Pune,Maharashtra,9740178067,ananya.malhotra631@example.com,False,3,2015-12-05,Low,-1.6221,21-30,0.8876,2.9853,89.58,0.6898
LOAN000081,CUST00953,Home,Secured,1328674.85,18.67,84,28450.07,2023-01-18,2029-12-12,Monthly,Defaulted,108,106790.03,1522081.7899999998,19.0,35675.21,LO109,BR38,True,7.0,2389805.88,1061131.03,True,0.8729,High,Suresh,Verma,64,Male,Married,Diploma,Engineer,40822.36,8946.16,586.0,4,1.0,Ahmedabad,Gujarat,9871348981,sunita.bhat955@example.com,False,4,2017-11-26,Low,-1.6298,60+,8.3631,32.5477,128.57,0.0804
LOAN000082,CUST01086,Education,Unsecured,158591.19,10.3,48,4045.17,2020-12-12,2024-11-21,Monthly,Closed,156,37510.01,128744.59,5.0,19819.52,LO194,BR25,False,4.0,194168.16,35576.97,False,1.2318,Low,Rekha,Pillai,34,Female,Married,Master'S,Lawyer,113468.11,27927.56,312.0,5,38.0,Mumbai,Maharashtra,9845841941,amit.malhotra395@example.com,True,6,2019-07-07,Low,-1.9535,31-40,0.4278,1.3977,325.0,0.2365
LOAN000083,CUST01265,Travel,Unsecured,209579.07,17.94,24,10456.97,2018-06-24,2020-06-13,Monthly,Active,108,33548.61,88981.66,19.0,1995.12,LO145,BR21,False,2.0,250967.28,41388.21,False,2.3553,Medium,Rekha,Sharma,69,Female,Married,High School,Consultant,110297.94,16458.41,445.0,1,29.0,Delhi,Delhi,9957946858,sunita.mehta955@example.com,True,0,2019-04-19,Low,-0.7906,60+,1.1377,1.9001,450.0,0.1601
LOAN000084,CUST00410,Medical,Secured,997419.66,13.55,84,18444.59,2018-08-22,2025-07-16,Monthly,Active,109,754642.8625,1254452.8,17.0,11387.94,LO157,BR39,False,7.0,1549345.56,551925.9,False,0.7951,Medium,Arjun,Gupta,21,Male,Single,Phd,Nurse,134339.36,19999.94,544.0,4,14.0,Hyderabad,Telangana,9448594692,harish.singh143@example.com,False,2,2021-08-08,Low,-0.7865,21-30,1.6476,7.4246,129.76,0.7566
LOAN000085,CUST00300,Business,Unsecured,286544.96,21.79,120,5881.88,2020-09-29,2030-08-08,Monthly,Closed,110,51708.96,139980.02,6.0,45090.41,LO152,BR42,False,10.0,705825.6,419280.64,False,2.047,Medium,Meera,Singh,60,Male,Widowed,Diploma,Manager,46353.31,7556.68,362.0,1,12.0,Lucknow,Uttar Pradesh,9445770698,naveen.iyer280@example.com,True,5,2022-10-18,Low,-0.9563,51-60,1.5227,6.1818,91.67,0.1805
LOAN000086,CUST01219,Personal,Unsecured,242620.37,15.49,48,6812.72,2024-04-16,2028-03-26,Quarterly,Active,222,9810.14,239750.68,17.0,26155.95,LO180,BR17,False,4.0,327010.56,84390.19,False,1.012,Medium,Kavya,Mehta,46,Female,Married,High School,Designer,102371.67,21059.73,597.0,0,20.0,Ahmedabad,Gujarat,9479670326,amit.verma419@example.com,False,0,2023-12-16,Low,-1.4686,41-50,0.7986,2.37,462.5,0.0404
LOAN000087,CUST00454,Education,Secured,219168.1,14.13,120,3712.43,2018-02-02,2027-12-12,Monthly,Closed,129,128788.8,223473.25,9.0,25120.02,LO157,BR48,False,10.0,445491.6,226323.5,False,0.9807,Medium,Divya,Mishra,48,Male,Divorced,Bachelor'S,Designer,102371.67,12115.73,597.0,3,20.0,Hyderabad,Telangana,9648973579,sneha.bhat401@example.com,True,1,2019-04-01,Low,-0.4202,41-50,0.4352,2.1409,107.5,0.5876
LOAN000088,CUST00574,Medical,Secured,462056.33,12.21,180,5608.03,2019-09-26,2034-07-09,Monthly,Closed,133,159955.09,419138.35,6.0,27784.28,LO194,BR31,False,15.0,1009445.4,547389.07,False,1.1024,Medium,Amit,Bhat,38,Female,Married,Phd,Doctor,218872.98,53759.51,376.0,3,38.0,Kolkata,West Bengal,9713461653,rohan.mishra305@example.com,True,2,2024-07-16,Low,-1.9474,31-40,0.3075,2.1111,73.89,0.3462
LOAN000089,CUST00619,Vehicle,Unsecured,223367.16,17.89,36,8062.94,2019-03-08,2022-02-20,Monthly,Active,8,90621.45,355638.8,6.0,47180.1,LO155,BR20,False,3.0,290265.84,66898.68,False,0.6281,Medium,Priya,Bhat,36,Female,Married,Master'S,Engineer,68692.59,9114.26,318.0,1,33.0,Lucknow,Uttar Pradesh,9267494290,harish.joshi422@example.com,True,4,2017-03-20,Low,-0.5922,31-40,1.4085,3.2517,22.22,0.4057
LOAN000090,CUST00637,Education,Unsecured,204180.02,14.17,24,9819.68,2021-04-05,2023-03-26,Monthly,Closed,14,24310.23,88456.09,0.0,45456.7,LO137,BR25,False,2.0,235672.32,31492.3,False,2.3083,Low,Naveen,Nair,64,Female,Single,Bachelor'S,Teacher,86959.55,18290.02,454.0,0,38.0,Chennai,Tamil Nadu,9427618008,divya.tiwari46@example.com,False,3,2019-02-01,Low,-1.5239,60+,1.3551,2.348,58.33,0.1191
LOAN000091,CUST00301,Personal,Unsecured,456002.01,6.78,60,8982.13,2022-03-20,2027-02-22,Bi-Annual,Closed,211,341196.43,824731.9,9.0,24144.4,LO196,BR39,False,5.0,538927.8,82925.79,False,0.5529,Medium,Sneha,Iyer,40,Female,Divorced,Phd,Designer,102371.67,10294.29,597.0,3,20.0,Lucknow,Uttar Pradesh,9218609961,amit.kumar392@example.com,False,6,2018-07-05,Low,-0.2067,31-40,1.0529,4.4544,351.67,0.7482
LOAN000092,CUST00779,Medical,Secured,1408858.46,15.93,24,14146.67,2019-10-11,2021-09-30,Monthly,Defaulted,239,173922.69,457588.67,9.0,15913.7,LO161,BR14,False,2.0,339520.08,-1069338.38,True,3.0789,High,Rahul,Kumar,68,Female,Widowed,Bachelor'S,Designer,55690.39,7137.84,339.0,4,31.0,Lucknow,Uttar Pradesh,9706496928,kavya.tiwari124@example.com,False,0,2022-02-07,Low,-0.538,60+,3.0483,25.2981,995.83,0.1234
LOAN000093,CUST01480,Travel,Unsecured,119663.92,19.37,60,3128.56,2024-05-24,2029-04-28,Monthly,Closed,57,43583.64,79725.46,11.0,30083.44,LO189,BR10,False,5.0,187713.6,68049.68,False,1.5009,Medium,Kavya,Tiwari,60,Female,Single,Master'S,Teacher,208707.02,28186.73,325.0,5,1.0,Kolkata,West Bengal,9716529978,divya.tiwari131@example.com,True,5,2016-01-17,Low,-0.6206,51-60,0.1799,0.5734,95.0,0.3642
LOAN000094,CUST00989,Vehicle,Secured,275299.02,10.17,84,4594.51,2022-06-24,2029-05-18,Monthly,Closed,1,47234.41,99439.39,2.0,33744.38,LO117,BR12,False,7.0,385938.84,110639.82,False,2.7685,Low,Lakshmi,Dubey,26,Female,Married,Phd,Manager,60664.03,9204.52,877.0,5,27.0,Kolkata,West Bengal,9432342748,arjun.tiwari452@example.com,False,3,2019-02-20,Low,-0.8208,21-30,0.9088,4.5381,1.19,0.1716
LOAN000095,CUST00202,Business,Unsecured,818824.62,9.93,180,8764.1,2018-10-26,2033-08-08,Monthly,Active,130,485932.89,457780.32,2.0,24917.75,LO193,BR36,True,15.0,1577538.0,758713.38,False,1.7887,Low,Rekha,Verma,44,Male,Single,Master'S,Consultant,49617.82,7205.65,807.0,3,24.0,Bengaluru,Karnataka,9836527450,lakshmi.verma254@example.com,False,5,2021-06-04,Low,-0.7427,41-50,2.1196,16.5026,72.22,0.5935
LOAN000096,CUST00674,Home,Unsecured,494966.28,15.94,84,9814.14,2020-07-02,2027-05-27,Monthly,Active,179,385379.4,329287.45,12.0,41114.16,LO123,BR43,True,7.0,824387.76,329421.48,False,1.5031,Medium,Harish,Reddy,23,Male,Married,Diploma,Designer,102371.67,19353.03,597.0,0,20.0,Kolkata,West Bengal,9156999852,naveen.iyer144@example.com,False,7,2017-12-24,Low,-1.2686,21-30,1.1504,4.835,213.1,0.7786
LOAN000097,CUST00302,Vehicle,Unsecured,903818.4,19.18,48,27110.2,2022-05-10,2026-04-19,Monthly,Active,54,282350.41,1006732.89,12.0,9166.43,LO192,BR40,False,4.0,1301289.6,397471.2,False,0.8978,Medium,Sachin,Dubey,55,Female,Married,Master'S,Designer,39832.67,5317.9,438.0,1,32.0,Bengaluru,Karnataka,9203354415,kiran.reddy26@example.com,True,7,2020-11-10,Low,-0.6021,51-60,8.1672,22.6904,112.5,0.3124
LOAN000098,CUST00337,Vehicle,Secured,149486.3,10.37,36,4849.51,2023-03-09,2026-02-21,Monthly,Active,52,3865.77,13862.81,5.0,16720.59,LO198,BR34,False,3.0,174582.36,25096.06,False,10.7833,Low,Ravi,Gupta,28,Female,Married,Master'S,Analyst,123505.1,19529.01,843.0,3,9.0,Delhi,Delhi,9627642633,rahul.dubey836@example.com,False,6,2022-04-15,Low,-0.8975,21-30,0.4712,1.2104,144.44,0.0259
LOAN000099,CUST00032,Home,Secured,631708.81,20.95,24,32445.26,2019-01-18,2021-01-07,Quarterly,Active,93,135402.98,1155217.44,2.0,34318.82,LO175,BR14,True,2.0,778686.24,146977.43,False,0.5468,Low,Priya,Malhotra,62,Male,Married,Bachelor'S,Engineer,181314.73,33298.91,490.0,3,26.0,Chennai,Tamil Nadu,9501197060,swati.mishra674@example.com,True,4,2022-11-19,Low,-1.2038,60+,2.1473,3.484,387.5,0.2143
LOAN000100,CUST01122,Medical,Unsecured,159721.43,20.87,12,14862.3,2021-11-30,2022-11-25,Monthly,Active,71,108993.56,31520.98,14.0,12334.19,LO165,BR36,False,1.0,178347.6,18626.17,False,5.0671,Medium,Sneha,Reddy,26,Female,Single,Phd,Accountant,47457.89,6628.29,458.0,2,20.0,Chennai,Tamil Nadu,9658029852,deepak.mehta95@example.com,False,5,2024-03-05,Low,-0.676,21-30,3.758,3.3655,591.67,0.6824
LOAN000101,CUST00773,Travel,Secured,100116.09,9.61,24,4601.85,2023-03-24,2025-03-13,Monthly,Defaulted,39,99024.46,55919.52,8.0,21992.24,LO110,BR26,False,2.0,110444.4,10328.31,True,1.7904,High,Divya,Mehta,53,Male,Divorced,Master'S,Engineer,73713.84,11634.94,405.0,4,17.0,Jaipur,Rajasthan,9662431852,arjun.tiwari213@example.com,False,2,2015-07-28,Low,-0.8941,51-60,0.7491,1.3582,162.5,0.9891
LOAN000102,CUST01215,Education,Secured,141145.85,10.59,24,6551.67,2023-04-03,2025-03-23,Bi-Annual,Closed,212,1888.0,30850.94,5.0,48186.68,LO119,BR44,False,2.0,157240.08,16094.23,False,4.5751,Low,Meera,Dubey,21,Female,Married,Master'S,Accountant,277914.95,64169.66,829.0,1,37.0,Lucknow,Uttar Pradesh,9836042826,sneha.tiwari197@example.com,False,6,2019-02-20,Low,-1.7708,21-30,0.2829,0.5079,883.33,0.0134
LOAN000103,CUST01072,Medical,Secured,298083.29,17.36,60,7465.96,2024-01-01,2028-12-05,Monthly,Active,38,91259.26,153019.76,5.0,31293.8,LO100,BR17,False,5.0,447957.6,149874.31,False,1.948,Low,Sachin,Shah,31,Male,Single,Master'S,Designer,90716.94,13246.99,869.0,4,34.0,Pune,Maharashtra,9421365006,sneha.pillai790@example.com,False,1,2024-12-04,Low,-0.7523,31-40,0.9876,3.2859,63.33,0.3062
LOAN000104,CUST01274,Vehicle,Secured,610700.07,21.25,240,10976.99,2023-03-20,2042-12-05,Quarterly,Active,170,37876.15,1023134.92,7.0,47452.86,LO175,BR48,True,20.0,2634477.6,2023777.53,False,0.5969,Medium,Naveen,Reddy,33,Female,Married,Bachelor'S,Designer,102371.67,15441.54,597.0,1,20.0,Bengaluru,Karnataka,9433245127,sachin.malhotra699@example.com,False,1,2024-03-18,Low,-0.8101,31-40,1.2867,5.9655,70.83,0.062
LOAN000105,CUST01250,Personal,Unsecured,343977.84,17.5,12,31454.09,2019-03-23,2020-03-17,Bi-Annual,Active,140,108817.14,423213.69,10.0,36122.07,LO175,BR44,False,1.0,377449.08,33471.24,False,0.8128,Medium,Sachin,Joshi,26,Female,Married,High School,Accountant,127576.77,16504.18,592.0,0,27.0,Mumbai,Maharashtra,9424945099,sneha.shah682@example.com,False,4,2018-12-15,Low,-0.5524,21-30,2.9586,2.6962,1166.67,0.3163
LOAN000106,CUST01296,Medical,Secured,237369.83,13.4,48,6415.26,2018-12-18,2022-11-27,Monthly,Active,103,96351.82,107919.35,18.0,36233.34,LO147,BR11,True,4.0,307932.48,70562.65,False,2.1995,Medium,Sunita,Patel,58,Male,Divorced,Bachelor'S,Consultant,44548.91,5664.76,683.0,4,13.0,Ahmedabad,Gujarat,9738111425,deepak.mishra716@example.com,False,5,2019-01-24,Low,-0.5259,51-60,1.7281,5.3283,214.58,0.4059
LOAN000107,CUST00665,Education,Secured,117504.38,9.12,120,1496.14,2020-01-09,2029-11-17,Monthly,Active,104,108205.33,204870.89,15.0,29592.86,LO186,BR38,False,10.0,179536.8,62032.42,False,0.5736,Medium,Deepak,Iyer,51,Male,Single,Phd,Lawyer,354111.79,53176.32,521.0,1,31.0,Mumbai,Maharashtra,9374294163,rohan.singh473@example.com,False,6,2019-09-21,Lower-Mid,-0.802,51-60,0.0507,0.3318,86.67,0.9209
LOAN000108,CUST00328,Business,Secured,471778.59,13.65,36,16044.19,2019-03-20,2022-03-04,Monthly,Defaulted,239,38006.86,755517.61,8.0,7110.43,LO183,BR40,False,3.0,577590.84,105812.25,True,0.6244,High,Divya,Kumar,68,Male,Married,Master'S,Doctor,133686.97,25557.18,582.0,5,35.0,Hyderabad,Telangana,9152705290,sneha.joshi560@example.com,True,3,2016-06-10,Low,-1.2941,60+,1.4402,3.529,663.89,0.0806
LOAN000109,CUST00797,Education,Unsecured,580066.54,15.9,180,8479.03,2022-06-14,2037-03-27,Quarterly,Closed,164,450789.46,874333.46,10.0,25985.71,LO158,BR13,False,15.0,1526225.4,946158.86,False,0.6634,Medium,Nisha,Gupta,29,Female,Married,Bachelor'S,Businessman,197970.78,39462.27,528.0,3,39.0,Chennai,Tamil Nadu,9575672443,ravi.pillai835@example.com,True,2,2019-09-09,Low,-1.392,21-30,0.514,2.9301,91.11,0.7771
LOAN000110,CUST01204,Business,Unsecured,340655.47,11.63,36,11254.53,2022-11-10,2025-10-25,Monthly,Closed,54,134740.96,577501.43,15.0,12633.31,LO148,BR28,False,3.0,405163.08,64507.61,False,0.5899,Medium,Kavya,Malhotra,69,Female,Married,Master'S,Designer,102371.67,6316.43,597.0,4,20.0,Ahmedabad,Gujarat,9659498114,rekha.iyer462@example.com,False,7,2022-09-15,Low,0.2596,60+,1.3193,3.3276,150.0,0.3955
LOAN000111,CUST00814,Personal,Unsecured,115629.35,14.41,180,1571.87,2020-03-28,2035-01-09,Quarterly,Active,159,93805.8,143299.38,5.0,49933.63,LO141,BR35,True,15.0,282936.6,167307.25,False,0.8069,Low,Amit,Bhat,23,Female,Married,Bachelor'S,Engineer,25072.11,3751.73,711.0,4,22.0,Kolkata,West Bengal,9750262890,pooja.dubey811@example.com,False,7,2019-10-31,Low,-0.7957,21-30,0.7523,4.6119,88.33,0.8113
LOAN000112,CUST00665,Home,Unsecured,512454.55,8.52,24,23298.66,2022-07-03,2024-06-22,Bi-Annual,Active,141,263095.29,513927.71,16.0,13348.1,LO156,BR12,True,2.0,559167.84,46713.29,False,0.9971,Medium,Deepak,Iyer,51,Male,Single,Phd,Lawyer,354111.79,53176.32,521.0,1,31.0,Mumbai,Maharashtra,9374294163,rohan.singh473@example.com,False,6,2019-09-21,Lower-Mid,-0.802,51-60,0.7895,1.4472,587.5,0.5134
