customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date
CUST00153,Amit,Mishra,52,Male,Single,Master's,Analyst,208855.96,43865.31,668,3,13,Jaipur,Rajasthan,9606351519,priya.dubey968@example.com,True,0,2018-11-18
CUST00154,Sachin,Shah,24,Other,Single,Bachelor's,Teacher,178122.86,35543.46,539,5,2,Bengaluru,Karnataka,9386748835,vikram.iyer913@example.com,False,6,2022-06-14
CUST00155,Divya,Gupta,50,Male,Single,Master's,Lawyer,50334.62,10682.71,586,0,24,Lucknow,Uttar Pradesh,9837648840,sachin.pandey671@example.com,True,3,2018-07-15
CUST00156,Priya,Bhat,57,Female,Divorced,Master's,Doctor,88472.31,17805.2,694,5,6,Pune,Maharashtra,9234977571,nisha.tiwari668@example.com,False,6,2020-01-28
CUST00157,Naveen,Mishra,43,Male,Married,High School,Accountant,152787.71,19138.16,817,0,16,Ahmedabad,Gujarat,9841381731,aditya.shah439@example.com,True,0,2023-03-06
CUST00158,Suresh,Iyer,59,Male,Married,High School,Consultant,146980.75,23895.78,860,1,26,Bengaluru,Karnataka,9206283971,naveen.tiwari239@example.com,False,1,2018-03-18
CUST00159,Kiran,Rao,65,Male,Single,Bachelor's,Doctor,177208.22,27638.23,359,4,37,Mumbai,Maharashtra,9799685659,vikram.bhat136@example.com,False,0,2022-04-20
CUST00160,Harish,Iyer,35,Male,Single,Bachelor's,Teacher,124314.7,26653.48,844,5,37,Pune,Maharashtra,9880372366,amit.malhotra247@example.com,False,3,2019-09-20
CUST00161,Rekha,Bhat,63,Male,Single,PhD,Designer,137471.5,32918.77,602,1,22,Chennai,Tamil Nadu,9922435412,divya.mehta519@example.com,False,6,2022-01-08
CUST00162,Rekha,Joshi,49,Female,Married,Bachelor's,Consultant,121258.25,23134.69,543,4,31,Hyderabad,Telangana,9577837388,lakshmi.bhat107@example.com,False,6,2018-04-23
CUST00163,Rekha,Sharma,56,Female,Married,Master's,Designer,254699.54,35978.27,506,0,1,Bengaluru,Karnataka,9898589697,sunita.sharma201@example.com,False,1,2023-02-11
CUST00164,Kiran,Joshi,33,Female,Married,Bachelor's,Nurse,76642.98,12292.13,674,3,10,Hyderabad,Telangana,9962130427,vikram.tiwari502@example.com,False,4,2017-08-10
CUST00165,Naveen,Mehta,52,Female,Married,Bachelor's,Manager,101611.77,25131.94,582,5,33,Lucknow,Uttar Pradesh,9322972556,sunita.dubey15@example.com,True,2,2017-03-13
CUST00166,Naveen,Pillai,27,Female,Single,Bachelor's,Businessman,53691.97,7504.04,777,0,33,Mumbai,Maharashtra,9519380862,deepak.tiwari922@example.com,True,6,2017-08-02
CUST00167,Sunita,Mehta,42,Female,Widowed,Bachelor's,Nurse,47704.78,10802.72,321,2,6,Mumbai,Maharashtra,9956676884,nisha.shah754@example.com,False,1,2015-08-20
CUST00168,Meera,Pandey,48,Male,Married,Master's,Designer,119967.24,20822.14,858,1,9,Ahmedabad,Gujarat,9669487934,nisha.nair328@example.com,False,3,2018-01-20
CUST00169,Kavya,Mishra,22,Male,Married,Master's,Professor,63926.43,7992.91,648,3,24,Mumbai,Maharashtra,9348844022,swati.malhotra495@example.com,False,6,2024-02-27
CUST00170,Kavya,Patel,62,Male,Single,PhD,Businessman,95357.54,21259.22,788,1,1,Jaipur,Rajasthan,9674537025,harish.patel730@example.com,True,6,2015-03-07
CUST00171,Arjun,Malhotra,65,Male,Divorced,Master's,Accountant,260575.93,35891.48,557,4,29,Delhi,Delhi,9494761723,naveen.pillai681@example.com,False,5,2017-06-07
CUST00172,Sneha,Singh,26,Female,Married,Master's,Lawyer,251692.31,34972.65,346,1,16,Delhi,Delhi,9806651177,vikram.singh302@example.com,False,1,2024-11-12
CUST00173,Nisha,Kumar,48,Female,Single,Bachelor's,Businessman,374904.6,64860.55,326,0,28,Ahmedabad,Gujarat,9944072268,aditya.pandey79@example.com,False,1,2015-06-30
CUST00174,Priya,Verma,48,Female,Married,Bachelor's,,,33157.85,,0,,Jaipur,Rajasthan,9159436752,ravi.nair39@example.com,True,3,2022-06-22
CUST00175,Sneha,Nair,64,Female,Single,High School,Lawyer,417404.44,79781.07,696,1,34,Delhi,Delhi,9723768627,sneha.rao249@example.com,True,6,2022-06-17
CUST00176,Priya,Pandey,64,Male,Divorced,High School,Manager,128273.22,24372.05,444,4,16,Chennai,Tamil Nadu,9448798700,ravi.malhotra488@example.com,True,2,2024-06-12
CUST00177,Suresh,Singh,40,Male,Divorced,Bachelor's,Professor,57422.28,12457.16,886,4,21,Jaipur,Rajasthan,9999507991,vikram.verma421@example.com,False,7,2022-11-15
CUST00178,Rekha,Pandey,50,Female,Married,Bachelor's,Accountant,54163.6,9885.64,821,3,24,Lucknow,Uttar Pradesh,9829264190,meera.bhat950@example.com,False,4,2018-10-20
CUST00179,Amit,Dubey,31,Male,Single,Master's,Professor,228159.08,43998.11,420,0,19,Kolkata,West Bengal,9777510583,kavya.pillai163@example.com,True,3,2021-02-20
CUST00180,Vikram,Mehta,48,Female,Married,Master's,Nurse,101821.43,15865.09,761,1,15,Hyderabad,Telangana,9584237658,ananya.bhat180@example.com,False,4,2023-09-20
CUST00181,Rekha,Malhotra,45,Male,Single,Diploma,Manager,106476.43,25577.28,681,3,24,Jaipur,Rajasthan,9123059753,harish.verma425@example.com,False,4,2015-11-30
CUST00182,Sneha,Kumar,59,Female,Single,PhD,Businessman,71008.68,13548.6,717,2,14,Hyderabad,Telangana,9948249011,sachin.pillai874@example.com,True,5,2020-08-13
CUST00183,Amit,Verma,53,Female,Married,Diploma,Designer,76305.14,18986.92,626,3,36,Chennai,Tamil Nadu,9728651108,amit.pillai747@example.com,False,7,2016-04-29
CUST00184,Pooja,Tiwari,21,Female,Single,Bachelor's,,,30874.03,,5,,Kolkata,West Bengal,9307960912,swati.iyer343@example.com,True,6,2019-01-15
CUST00185,Rohan,Gupta,47,Female,Married,Bachelor's,Engineer,52410.69,7198.09,596,2,14,Pune,Maharashtra,9377710178,vikram.mishra616@example.com,False,6,2022-06-07
CUST00186,Suresh,Pandey,33,Male,Single,Bachelor's,Manager,115183.65,16456.54,383,2,17,Ahmedabad,Gujarat,9131542946,naveen.iyer275@example.com,False,7,2020-10-04
CUST00187,Kiran,Nair,61,Male,Divorced,Diploma,Doctor,244421.17,35034.61,445,3,36,Jaipur,Rajasthan,9938476883,divya.gupta126@example.com,True,7,2018-12-03
CUST00188,Amit,Kumar,23,Male,Single,Bachelor's,Manager,27441.69,5068.15,470,0,0,Ahmedabad,Gujarat,9868945143,swati.mishra736@example.com,False,0,2017-08-25
CUST00189,Rekha,Nair,59,Male,Married,High School,Nurse,39152.24,5760.25,633,3,32,Mumbai,Maharashtra,9749140639,deepak.verma335@example.com,True,1,2018-11-06
CUST00190,Aditya,Verma,26,Male,Married,Bachelor's,Professor,148058.98,29457.78,723,3,2,Hyderabad,Telangana,9715884066,harish.mishra132@example.com,False,2,2015-01-14
CUST00191,Nisha,Tiwari,28,Female,Single,Bachelor's,Teacher,223771.5,42724.01,608,5,21,Hyderabad,Telangana,9191304242,aditya.kumar369@example.com,False,4,2024-08-01
CUST00192,Rahul,Bhat,47,Male,Married,Master's,Lawyer,73575.28,11772.16,825,0,20,Mumbai,Maharashtra,9536355289,ananya.reddy954@example.com,False,5,2024-10-16
CUST00193,Amit,Pandey,29,Female,Married,Master's,Analyst,29764.02,4378.04,868,0,26,Pune,Maharashtra,9833331493,kiran.pillai899@example.com,False,6,2019-10-27
CUST00194,Sunita,Patel,57,Female,Married,Master's,Consultant,233084.07,46037.59,646,5,3,Bengaluru,Karnataka,9487310853,sachin.iyer816@example.com,True,7,2016-05-28
CUST00195,Vikram,Nair,53,Female,Married,Master's,Analyst,60679.48,9033.53,601,0,34,Lucknow,Uttar Pradesh,9135590590,kiran.rao547@example.com,False,4,2021-10-03
CUST00196,Kiran,Pandey,62,Female,Married,Bachelor's,Designer,79479.32,10124.79,646,0,0,Jaipur,Rajasthan,9683681542,kavya.kumar216@example.com,True,1,2016-09-14
CUST00197,Meera,Pandey,64,Female,Married,High School,Businessman,119542.46,20005.95,707,5,3,Hyderabad,Telangana,9221871813,ravi.dubey540@example.com,False,0,2019-01-17
CUST00198,Suresh,Patel,44,Female,Married,Master's,Analyst,66180.42,11758.24,432,0,23,Lucknow,Uttar Pradesh,9174768068,ananya.pandey359@example.com,False,0,2024-05-26
CUST00199,Sachin,Rao,35,Female,Married,High School,Analyst,58356.27,11836.98,405,5,28,Hyderabad,Telangana,9302911326,aditya.shah86@example.com,False,2,2021-01-01
CUST00200,Pooja,Tiwari,52,Female,Single,Bachelor's,,,10876.68,,0,,Bengaluru,Karnataka,9542234804,lakshmi.patel822@example.com,False,7,2022-06-10
CUST00201,Swati,Pandey,52,Male,Single,PhD,Designer,300967.37,49215.62,549,3,22,Mumbai,Maharashtra,9962781818,sneha.verma442@example.com,False,0,2015-05-17
CUST00202,Rohan,Patel,44,Male,Married,Master's,Doctor,197949.68,25455.08,843,5,20,Bengaluru,Karnataka,9844289270,pooja.bhat240@example.com,True,2,2023-03-25
CUST00203,Ravi,Iyer,61,Female,Single,Bachelor's,Manager,139345.31,27631.37,561,1,13,Hyderabad,Telangana,9949029888,nisha.rao323@example.com,False,2,2023-05-27
CUST00204,Swati,Iyer,69,Male,Single,Master's,Doctor,26586.0,5397.24,793,1,7,Mumbai,Maharashtra,9378766645,sunita.iyer505@example.com,True,5,2021-09-09
CUST00205,Divya,Rao,69,Female,Married,Bachelor's,Accountant,139652.87,17807.54,543,1,15,Bengaluru,Karnataka,9909190079,priya.mishra530@example.com,True,5,2024-01-06
CUST00206,Amit,Pandey,32,Female,Married,Master's,Businessman,135201.31,21048.33,750,3,34,Pune,Maharashtra,9930694270,sunita.gupta76@example.com,False,5,2021-09-11
CUST00207,Kavya,Kumar,59,Male,Single,Master's,Designer,45849.52,6605.53,589,0,23,Mumbai,Maharashtra,9120680829,suresh.pandey819@example.com,True,4,2018-02-04
CUST00208,Sneha,Gupta,22,Male,Divorced,Master's,Professor,115292.32,15752.94,562,2,25,Jaipur,Rajasthan,9358286540,sneha.dubey122@example.com,False,2,2021-11-12
CUST00209,Kiran,Verma,23,Male,Single,High School,Doctor,185515.83,42872.41,613,0,6,Hyderabad,Telangana,9395380501,kavya.iyer422@example.com,False,6,2015-09-16
CUST00210,Aditya,Shah,69,Male,Divorced,PhD,Doctor,138915.28,23389.35,384,4,24,Chennai,Tamil Nadu,9976437994,kavya.verma290@example.com,False,3,2021-05-21
CUST00211,Sunita,Dubey,57,Male,Married,High School,Manager,65637.23,14392.84,714,0,37,Ahmedabad,Gujarat,9666602999,sneha.mishra807@example.com,False,5,2022-05-05
CUST00212,Deepak,Joshi,69,Female,Married,High School,Professor,99504.56,15314.86,628,5,25,Hyderabad,Telangana,9774701415,priya.rao795@example.com,False,2,2024-07-23
CUST00213,Suresh,Kumar,37,Male,Single,Bachelor's,Designer,153003.21,19578.33,344,5,25,Jaipur,Rajasthan,9370451490,lakshmi.patel285@example.com,False,6,2023-08-05
CUST00214,Rohan,Nair,69,Female,Married,Bachelor's,Businessman,102300.64,24213.09,632,1,29,Delhi,Delhi,9703413829,ravi.bhat732@example.com,False,2,2017-10-27
CUST00215,Nisha,Patel,22,Male,Widowed,High School,Nurse,209519.26,41111.08,764,0,1,Lucknow,Uttar Pradesh,9392068719,meera.nair445@example.com,False,3,2023-09-04
CUST00216,Kavya,Tiwari,22,Female,Married,Bachelor's,Consultant,125167.6,15648.44,499,0,8,Lucknow,Uttar Pradesh,9302743323,rahul.bhat421@example.com,True,1,2017-09-10
CUST00217,Lakshmi,Kumar,48,Female,Married,Bachelor's,Doctor,155088.87,38560.62,500,5,38,Ahmedabad,Gujarat,9900480028,suresh.singh843@example.com,False,5,2019-12-21
CUST00218,Swati,Bhat,43,Female,Single,Master's,Engineer,161593.69,35451.02,628,4,10,Hyderabad,Telangana,9608804585,deepak.iyer513@example.com,False,0,2017-03-13
CUST00219,Deepak,Mishra,57,Female,Married,High School,Businessman,52051.58,12040.38,539,2,14,Ahmedabad,Gujarat,9972900572,deepak.mehta282@example.com,False,0,2017-09-02
CUST00220,Rohan,Patel,52,Female,Married,High School,Engineer,101721.26,14415.76,882,2,11,Kolkata,West Bengal,9597569904,kiran.sharma826@example.com,False,0,2017-05-25
CUST00221,Divya,Shah,53,Male,Married,Master's,Consultant,80869.12,11546.6,658,1,34,Hyderabad,Telangana,9136427927,deepak.nair491@example.com,False,7,2015-10-03
CUST00222,Nisha,Pandey,21,Male,Single,Bachelor's,Businessman,184666.65,25971.57,659,5,39,Mumbai,Maharashtra,9116745784,lakshmi.mishra109@example.com,False,1,2016-12-22
CUST00223,Rohan,Patel,39,Male,Married,Bachelor's,Consultant,130344.97,18359.93,677,2,15,Mumbai,Maharashtra,9841984974,priya.pandey843@example.com,False,5,2024-02-18
CUST00224,Rekha,Rao,22,Male,Married,Bachelor's,Teacher,88174.45,12011.43,684,1,31,Kolkata,West Bengal,9550941961,amit.gupta195@example.com,False,6,2024-05-11
CUST00225,Swati,Mishra,64,Male,Married,Bachelor's,Manager,45747.35,6451.0,764,3,17,Pune,Maharashtra,9285457263,rohan.pandey175@example.com,True,3,2021-11-23
CUST00226,Harish,Gupta,46,Female,Divorced,Master's,Engineer,37867.75,6381.29,521,4,20,Kolkata,West Bengal,9970236521,harish.sharma702@example.com,False,0,2024-10-10
CUST00227,Rahul,Iyer,52,Male,Single,High School,Consultant,118919.92,17032.51,664,0,15,Kolkata,West Bengal,9622927492,swati.nair933@example.com,True,5,2017-04-18
CUST00228,Divya,Rao,26,Male,Widowed,Bachelor's,,,10045.35,,4,,Ahmedabad,Gujarat,9712475733,sunita.rao635@example.com,True,7,2022-10-26
CUST00229,Suresh,Sharma,52,Female,Married,Bachelor's,Teacher,147218.9,26933.13,539,2,4,Bengaluru,Karnataka,9455107440,sunita.shah61@example.com,True,7,2020-12-12
CUST00230,Nisha,Verma,24,Female,Married,Bachelor's,Engineer,36831.76,5013.65,803,5,32,Mumbai,Maharashtra,9865071313,divya.tiwari812@example.com,False,6,2019-04-10
CUST00231,Ravi,Sharma,31,Other,Single,High School,Doctor,256727.56,35895.11,713,0,30,Bengaluru,Karnataka,9809492561,rohan.bhat924@example.com,False,0,2023-04-24
CUST00232,Harish,Sharma,37,Female,Single,Bachelor's,Lawyer,147019.2,31320.89,426,4,20,Kolkata,West Bengal,9718906535,sachin.bhat103@example.com,True,7,2024-08-23
CUST00233,Sneha,Sharma,58,Male,Single,Master's,Professor,104768.77,25567.62,786,4,2,Pune,Maharashtra,9460115833,rahul.singh795@example.com,False,7,2024-08-07
CUST00234,Arjun,Sharma,44,Female,Divorced,Master's,Analyst,270989.5,51480.75,896,5,9,Mumbai,Maharashtra,9862167845,kavya.sharma61@example.com,True,2,2018-12-16
CUST00235,Harish,Patel,25,Male,Single,Master's,Manager,174390.23,31057.53,826,5,10,Hyderabad,Telangana,9233265950,rahul.pandey909@example.com,False,1,2018-10-09
CUST00236,Amit,Rao,54,Male,Single,Master's,Consultant,74235.52,15803.43,547,1,21,Hyderabad,Telangana,9427363402,rohan.reddy183@example.com,True,0,2019-07-09
CUST00237,Lakshmi,Gupta,26,Male,Single,Master's,Professor,103419.19,13936.95,781,5,16,Hyderabad,Telangana,9971127871,ravi.pandey853@example.com,False,1,2023-09-13
CUST00238,Naveen,Malhotra,42,Female,Single,Bachelor's,Nurse,30376.83,7347.47,611,5,24,Jaipur,Rajasthan,9294607514,deepak.dubey619@example.com,False,6,2021-03-08
CUST00239,Vikram,Patel,31,Male,Single,High School,Engineer,186934.62,31499.77,743,5,27,Ahmedabad,Gujarat,9737714362,suresh.dubey665@example.com,False,0,2018-10-28
CUST00240,Lakshmi,Patel,68,Female,Single,High School,Professor,82654.87,19577.6,582,3,19,Delhi,Delhi,9481607265,deepak.mishra104@example.com,False,0,2024-09-23
CUST00241,Nisha,Joshi,36,Male,Widowed,High School,Teacher,30141.71,4903.84,301,4,29,Kolkata,West Bengal,9373893329,arjun.sharma963@example.com,False,0,2022-05-17
CUST00242,Harish,Dubey,53,Male,Single,Diploma,Manager,48576.58,8297.17,373,5,30,Delhi,Delhi,9406106428,rahul.dubey347@example.com,False,3,2015-08-31
CUST00243,Kiran,Singh,29,Male,Single,Master's,Nurse,166466.14,23378.08,363,0,12,Chennai,Tamil Nadu,9758264623,pooja.reddy534@example.com,False,2,2024-08-05
CUST00244,Rahul,Mishra,26,Male,Divorced,Bachelor's,Lawyer,259959.63,38462.96,646,3,9,Ahmedabad,Gujarat,9904067903,ravi.sharma791@example.com,True,3,2016-10-02
CUST00245,Suresh,Pandey,36,Other,Married,Bachelor's,Analyst,99933.01,13548.73,623,3,32,Hyderabad,Telangana,9515750644,divya.singh880@example.com,True,6,2024-12-30
CUST00246,Rohan,Reddy,49,Female,Single,Master's,Businessman,54762.95,8865.07,538,5,19,Mumbai,Maharashtra,9559289592,sachin.joshi946@example.com,False,7,2016-07-14
CUST00247,Harish,Verma,23,Male,Single,Bachelor's,Doctor,42089.36,5773.77,696,0,13,Ahmedabad,Gujarat,9718558730,ananya.malhotra878@example.com,True,1,2015-02-09
CUST00248,Vikram,Bhat,40,Female,Single,Bachelor's,,,33545.33,,3,,Jaipur,Rajasthan,9453586496,kavya.bhat691@example.com,True,2,2022-02-28
CUST00249,Rekha,Sharma,56,Female,Married,Bachelor's,Doctor,129272.86,18161.39,640,2,7,Mumbai,Maharashtra,9415340449,swati.joshi883@example.com,True,7,2020-12-16
CUST00250,Kavya,Kumar,39,Male,Single,Bachelor's,Lawyer,80976.66,12647.25,578,3,37,Bengaluru,Karnataka,9248378419,aditya.bhat350@example.com,False,6,2015-03-15
CUST00251,Harish,Reddy,46,Female,Married,PhD,Manager,70195.32,10205.32,652,1,27,Jaipur,Rajasthan,9996903910,vikram.gupta702@example.com,False,4,2019-03-13
CUST00252,Rekha,Rao,23,Female,Married,Bachelor's,Businessman,147723.53,26346.93,762,3,9,Bengaluru,Karnataka,9190777907,meera.rao124@example.com,True,3,2017-02-17
CUST00253,Rahul,Mehta,39,Male,Single,Master's,Analyst,145305.12,33481.0,761,4,39,Mumbai,Maharashtra,9896586246,aditya.mehta860@example.com,True,2,2021-02-06
CUST00254,Sachin,Singh,40,Male,Married,Master's,Lawyer,57644.46,10173.14,592,5,13,Hyderabad,Telangana,9906995472,kiran.mishra101@example.com,False,0,2022-12-04
CUST00255,Ananya,Tiwari,52,Male,Widowed,Master's,Consultant,49740.59,10597.53,706,3,13,Delhi,Delhi,9848075134,deepak.bhat565@example.com,True,6,2018-05-01
CUST00256,Lakshmi,Pillai,27,Male,Married,Bachelor's,Manager,51269.86,7866.47,461,1,5,Kolkata,West Bengal,9611078696,lakshmi.dubey377@example.com,True,5,2023-06-22
CUST00257,Rekha,Pillai,61,Male,Married,Master's,Teacher,74538.07,14751.34,802,1,33,Ahmedabad,Gujarat,9846586528,ravi.pillai539@example.com,False,0,2020-07-24
CUST00258,Kiran,Iyer,53,Female,Married,Master's,Accountant,65259.62,8331.83,747,5,16,Ahmedabad,Gujarat,9849647650,lakshmi.mehta84@example.com,True,6,2024-02-28
CUST00259,Nisha,Gupta,60,Female,Married,High School,Designer,260629.52,51256.85,754,3,20,Hyderabad,Telangana,9479812953,sneha.nair938@example.com,True,3,2022-07-24
CUST00260,Swati,Patel,59,Male,Married,High School,Lawyer,72964.74,16611.09,564,2,38,Kolkata,West Bengal,9567210014,divya.patel124@example.com,False,2,2022-07-29
CUST00261,Ananya,Pandey,38,Male,Married,Diploma,Teacher,46639.36,6199.99,431,3,27,Bengaluru,Karnataka,9240048805,naveen.dubey847@example.com,False,5,2021-06-19
CUST00262,Aditya,Kumar,60,Female,Married,High School,Nurse,48237.96,8526.15,419,0,37,Delhi,Delhi,9609652265,ananya.dubey968@example.com,True,3,2024-10-26
CUST00263,Sunita,Bhat,21,Male,Married,Master's,Analyst,88399.1,16300.33,518,1,14,Kolkata,West Bengal,9468073278,arjun.patel55@example.com,True,4,2022-10-21
CUST00264,Kiran,Malhotra,31,Female,Widowed,Master's,Designer,33081.37,4386.55,716,3,35,Bengaluru,Karnataka,9280985702,sachin.tiwari97@example.com,False,1,2016-09-18
CUST00265,Suresh,Pandey,48,Other,Married,High School,Teacher,95218.31,14396.87,804,2,35,Kolkata,West Bengal,9637396778,divya.mehta293@example.com,True,7,2020-01-17
CUST00266,Meera,Dubey,45,Female,Married,Master's,Manager,44279.38,7224.94,599,2,8,Chennai,Tamil Nadu,9108324080,lakshmi.gupta394@example.com,False,7,2021-08-30
CUST00267,Swati,Pillai,43,Female,Married,Bachelor's,Nurse,197830.57,37266.65,408,2,34,Ahmedabad,Gujarat,9112864321,swati.shah47@example.com,False,3,2019-02-22
CUST00268,Lakshmi,Dubey,51,Male,Single,Bachelor's,Lawyer,105866.85,20477.24,537,4,17,Chennai,Tamil Nadu,9220523211,ananya.shah135@example.com,True,7,2015-09-25
CUST00269,Pooja,Tiwari,50,Male,Married,Master's,Accountant,352432.42,55781.88,592,4,16,Kolkata,West Bengal,9545501949,kiran.mishra196@example.com,False,7,2017-05-19
CUST00270,Sachin,Patel,62,Female,Married,Master's,Manager,86084.07,14334.02,878,4,17,Jaipur,Rajasthan,9897238185,suresh.tiwari785@example.com,False,5,2024-08-17
CUST00271,Kiran,Kumar,55,Female,Single,Master's,Businessman,15077.42,2954.03,486,5,3,Ahmedabad,Gujarat,9871429726,suresh.shah764@example.com,False,1,2017-01-24
CUST00272,Kiran,Gupta,27,Male,Married,PhD,Businessman,236714.18,49979.85,335,0,19,Delhi,Delhi,9171765574,sachin.patel380@example.com,False,5,2023-09-22
CUST00273,Priya,Pillai,36,Male,Divorced,High School,Analyst,133406.2,18345.09,860,0,12,Hyderabad,Telangana,9796172300,deepak.mehta256@example.com,True,2,2023-05-02
CUST00274,Ravi,Tiwari,46,Female,Widowed,Master's,Doctor,146406.86,21686.73,555,5,10,Chennai,Tamil Nadu,9579779041,priya.nair912@example.com,False,6,2018-02-20
CUST00275,Rekha,Bhat,68,Male,Divorced,Bachelor's,Consultant,54092.45,6784.31,734,3,32,Hyderabad,Telangana,9319788155,vikram.nair346@example.com,False,5,2019-06-11
CUST00276,Nisha,Verma,69,Male,Single,Bachelor's,,,15867.9,,4,,Bengaluru,Karnataka,9390878933,kiran.pandey650@example.com,False,5,2018-08-25
CUST00277,Nisha,Rao,22,Female,Single,Master's,Nurse,110401.23,13838.99,477,4,7,Lucknow,Uttar Pradesh,9428600406,nisha.mehta805@example.com,False,6,2015-11-08
CUST00278,Harish,Mehta,21,Male,Married,Bachelor's,Analyst,85588.62,14647.29,541,0,19,Jaipur,Rajasthan,9594949104,amit.joshi607@example.com,False,4,2021-02-15
CUST00279,Vikram,Dubey,68,Male,Single,Bachelor's,Analyst,34870.01,5679.31,340,2,17,Bengaluru,Karnataka,9722725479,meera.pandey995@example.com,False,6,2017-02-12
CUST00280,Harish,Verma,32,Female,Married,PhD,Designer,519808.23,107477.71,656,2,6,Pune,Maharashtra,9811100550,lakshmi.singh407@example.com,False,3,2022-08-30
CUST00281,Sunita,Tiwari,25,Female,Single,PhD,Lawyer,162998.71,35449.63,412,5,32,Bengaluru,Karnataka,9940907271,arjun.nair522@example.com,True,2,2019-02-23
CUST00282,Kiran,Shah,57,Male,Married,High School,Engineer,127051.83,16370.81,465,5,10,Bengaluru,Karnataka,9405550627,harish.sharma167@example.com,True,6,2024-11-07
