customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group
CUST00127,Swati,Pillai,64,Male,Divorced,Master'S,Lawyer,96004.25,22614.8,617.0,5,0.0,Chennai,Tamil Nadu,9368520783,rahul.malhotra225@example.com,False,1,2023-03-31,Low,-1.8267,60+
CUST00128,Kiran,Dubey,60,Male,Widowed,Master'S,Manager,80987.59,13271.61,349.0,2,28.0,Jaipur,Rajasthan,9977516280,rahul.sharma907@example.com,False,7,2022-04-21,Low,-0.9665,51-60
CUST00129,Nisha,Patel,42,Male,Single,High School,Nurse,79962.7,13356.99,788.0,2,3.0,Bengaluru,Karnataka,9509715619,amit.rao269@example.com,True,3,2015-02-07,Low,-1.0045,41-50
CUST00130,Arjun,Reddy,47,Male,Married,Bachelor'S,Consultant,191843.09,41917.6,318.0,5,32.0,Mumbai,Maharashtra,9989328868,lakshmi.mehta737@example.com,True,3,2019-01-23,Low,-1.622,41-50
CUST00131,Rekha,Iyer,55,Female,Married,Diploma,Manager,137903.19,17953.6,496.0,5,16.0,Jaipur,Rajasthan,9113545781,harish.malhotra179@example.com,True,7,2023-02-21,Low,-0.5623,51-60
CUST00132,Swati,Nair,21,Male,Single,High School,Designer,64709.49,11228.32,749.0,1,27.0,Chennai,Tamil Nadu,9230955221,pooja.mehta348@example.com,False,0,2024-08-07,Low,-1.0822,21-30
CUST00133,Divya,Dubey,55,Male,Single,Master'S,Teacher,70733.32,8865.78,858.0,1,25.0,Pune,Maharashtra,9924790131,sneha.rao868@example.com,True,1,2021-06-15,Low,-0.5041,51-60
CUST00134,Rohan,Bhat,57,Male,Married,Bachelor'S,Doctor,132597.81,23343.5,751.0,4,7.0,Mumbai,Maharashtra,9867384519,amit.malhotra568@example.com,False,3,2016-02-22,Low,-1.1126,51-60
CUST00135,Suresh,Bhat,67,Male,Divorced,Master'S,Teacher,132488.58,20598.89,588.0,5,33.0,Chennai,Tamil Nadu,9367321301,lakshmi.singh252@example.com,False,6,2022-08-10,Low,-0.8657,60+
CUST00136,Priya,Joshi,34,Male,Married,Master'S,Nurse,68715.62,15549.86,440.0,0,17.0,Kolkata,West Bengal,9513173592,harish.dubey183@example.com,False,2,2023-10-23,Low,-1.7155,31-40
CUST00137,Amit,Mishra,23,Female,Married,Bachelor'S,Nurse,85785.53,14747.61,383.0,1,30.0,Delhi,Delhi,9928096889,priya.singh201@example.com,True,5,2024-08-17,Low,-1.063,21-30
CUST00138,Swati,Singh,21,Female,Married,Bachelor'S,Engineer,298965.55,60335.36,690.0,2,26.0,Ahmedabad,Gujarat,9575625690,rohan.joshi23@example.com,False,2,2016-08-27,Low,-1.4218,21-30
CUST00139,Rohan,Kumar,25,Female,Single,Master'S,Teacher,69429.78,9456.19,890.0,3,15.0,Bengaluru,Karnataka,9365388382,rekha.rao181@example.com,False,4,2019-03-23,Low,-0.6344,21-30
CUST00140,Pooja,Pillai,46,Male,Married,Bachelor'S,Doctor,310668.83,43537.39,514.0,4,9.0,Chennai,Tamil Nadu,9892012381,rekha.dubey864@example.com,True,4,2019-10-16,Lower-Mid,-0.6817,41-50
CUST00141,Nisha,Sharma,34,Female,Married,Bachelor'S,Manager,191415.2,26233.05,825.0,1,39.0,Jaipur,Rajasthan,9135981405,ravi.tiwari269@example.com,False,1,2022-08-15,Low,-0.6446,31-40
CUST00142,Naveen,Mehta,59,Female,Single,Master'S,Designer,102371.67,40317.25,597.0,3,20.0,Delhi,Delhi,9313867761,sachin.rao933@example.com,False,3,2024-06-09,Low,-3.726,51-60
CUST00143,Harish,Rao,47,Male,Divorced,Bachelor'S,Consultant,67680.73,9232.46,702.0,3,21.0,Jaipur,Rajasthan,9594817420,sachin.gupta104@example.com,False,2,2016-11-20,Low,-0.6369,41-50
CUST00144,Swati,Bhat,29,Female,Single,Phd,Analyst,89220.53,18574.78,427.0,1,15.0,Mumbai,Maharashtra,9889546822,arjun.bhat22@example.com,False,2,2015-08-19,Low,-1.4983,21-30
CUST00145,Kiran,Mehta,35,Male,Widowed,Bachelor'S,Designer,75395.41,12980.91,776.0,0,11.0,Chennai,Tamil Nadu,9927850618,deepak.pillai852@example.com,True,5,2016-01-29,Low,-1.0661,31-40
CUST00146,Rohan,Rao,35,Male,Married,High School,Consultant,194085.08,28679.47,703.0,0,10.0,Jaipur,Rajasthan,9200889109,ravi.reddy694@example.com,False,1,2018-12-27,Low,-0.7732,31-40
CUST00147,Divya,Mishra,46,Female,Single,Master'S,Teacher,70220.09,10721.33,328.0,4,19.0,Lucknow,Uttar Pradesh,9659568869,priya.shah141@example.com,False,6,2020-04-24,Low,-0.8322,41-50
CUST00148,Harish,Rao,62,Male,Married,Bachelor'S,Analyst,153082.04,22297.56,637.0,0,0.0,Hyderabad,Telangana,9815120513,ravi.joshi389@example.com,True,3,2017-01-05,Low,-0.7479,60+
CUST00149,Priya,Shah,33,Female,Married,Bachelor'S,Manager,148298.09,30283.25,660.0,4,26.0,Delhi,Delhi,9323818407,divya.dubey671@example.com,False,1,2015-08-03,Low,-1.4505,31-40
CUST00150,Nisha,Bhat,52,Male,Single,Bachelor'S,Accountant,95911.61,21829.16,868.0,2,2.0,Pune,Maharashtra,9607692567,priya.patel807@example.com,True,0,2016-04-25,Low,-1.7312,51-60
CUST00151,Sunita,Kumar,59,Female,Married,Bachelor'S,Analyst,215172.61,28063.94,691.0,1,11.0,Delhi,Delhi,9517817593,kavya.pandey907@example.com,False,2,2020-10-12,Low,-0.5651,51-60
CUST00152,Kiran,Pillai,69,Female,Married,Bachelor'S,Engineer,105304.13,16873.8,517.0,3,29.0,Jaipur,Rajasthan,9831693114,lakshmi.joshi114@example.com,False,1,2022-04-16,Low,-0.9229,60+
CUST00153,Naveen,Rao,52,Female,Married,Bachelor'S,Designer,162828.28,35280.08,873.0,4,8.0,Jaipur,Rajasthan,9435124877,naveen.pillai347@example.com,False,1,2018-10-18,Low,-1.6,51-60
CUST00154,Suresh,Bhat,24,Male,Single,Bachelor'S,Nurse,73363.22,10226.63,501.0,0,36.0,Bengaluru,Karnataka,9446886458,rekha.iyer959@example.com,True,5,2021-08-27,Low,-0.6728,21-30
CUST00155,Rohan,Joshi,50,Male,Married,Bachelor'S,Teacher,63955.19,8349.55,316.0,4,0.0,Lucknow,Uttar Pradesh,9270307732,swati.verma216@example.com,False,6,2019-11-12,Low,-0.5666,41-50
CUST00156,Swati,Dubey,57,Male,Single,Master'S,Consultant,153075.62,32720.67,621.0,5,3.0,Pune,Maharashtra,9775559969,swati.pillai313@example.com,True,0,2016-08-31,Low,-1.5651,51-60
CUST00157,Harish,Rao,43,Male,Married,Master'S,Consultant,127836.09,17584.9,817.0,4,14.0,Ahmedabad,Gujarat,9881938614,priya.malhotra468@example.com,False,4,2022-01-12,Low,-0.6507,41-50
CUST00158,Rekha,Gupta,59,Male,Single,Bachelor'S,Doctor,114231.75,14772.17,869.0,0,26.0,Bengaluru,Karnataka,9145296783,swati.mehta246@example.com,False,2,2023-02-07,Low,-0.5518,51-60
CUST00159,Swati,Mehta,65,Female,Divorced,Master'S,Manager,80321.05,10359.4,624.0,5,7.0,Mumbai,Maharashtra,9899641923,naveen.nair379@example.com,False,5,2019-07-13,Low,-0.5477,60+
CUST00160,Ravi,Rao,35,Female,Married,Master'S,Consultant,250077.38,32661.56,711.0,5,22.0,Pune,Maharashtra,9690106975,sunita.bhat829@example.com,True,6,2017-09-30,Low,-0.5673,31-40
CUST00161,Priya,Pillai,63,Other,Married,Master'S,Engineer,50516.16,8166.62,617.0,0,14.0,Chennai,Tamil Nadu,9659340310,amit.patel382@example.com,False,6,2015-05-20,Low,-0.94,60+
CUST00162,Naveen,Dubey,49,Male,Married,Master'S,Doctor,48883.45,9011.03,381.0,5,26.0,Hyderabad,Telangana,9231148450,nisha.malhotra677@example.com,False,1,2016-05-01,Low,-1.212,41-50
CUST00163,Swati,Malhotra,56,Male,Single,Bachelor'S,Lawyer,173737.34,43120.73,773.0,1,30.0,Bengaluru,Karnataka,9371992483,divya.singh176@example.com,False,2,2017-09-13,Low,-1.9783,51-60
CUST00164,Meera,Nair,33,Male,Single,Phd,Designer,165389.38,38973.39,767.0,3,38.0,Hyderabad,Telangana,9616716343,rahul.malhotra964@example.com,False,7,2019-06-13,Low,-1.8278,31-40
CUST00165,Ravi,Rao,52,Female,Divorced,High School,Accountant,122058.74,21356.28,724.0,1,7.0,Lucknow,Uttar Pradesh,9785605643,suresh.rao540@example.com,False,4,2020-06-24,Low,-1.0996,51-60
CUST00166,Pooja,Mehta,27,Female,Divorced,Bachelor'S,Engineer,83052.54,14837.95,503.0,1,29.0,Mumbai,Maharashtra,9420848110,sunita.iyer819@example.com,False,7,2018-05-24,Low,-1.1439,21-30
CUST00167,Aditya,Iyer,42,Female,Single,Master'S,Nurse,133446.15,28159.99,882.0,0,17.0,Mumbai,Maharashtra,9313377873,sachin.patel639@example.com,False,7,2022-09-18,Low,-1.5323,41-50
CUST00168,Pooja,Mehta,48,Female,Married,High School,Designer,277201.01,49660.51,686.0,0,3.0,Ahmedabad,Gujarat,9487005172,aditya.malhotra903@example.com,True,7,2021-09-07,Low,-1.1498,41-50
CUST00169,Nisha,Reddy,22,Female,Married,Bachelor'S,Professor,390443.7475,75750.3325,397.0,3,21.0,Mumbai,Maharashtra,9155928537,lakshmi.tiwari445@example.com,False,6,2016-12-07,Lower-Mid,-1.3281,21-30
CUST00170,Ananya,Singh,62,Male,Married,Master'S,Nurse,36539.6,4941.01,644.0,4,2.0,Jaipur,Rajasthan,9815858075,deepak.dubey900@example.com,True,1,2022-04-27,Low,-0.6227,60+
CUST00171,Vikram,Malhotra,65,Male,Single,Master'S,Analyst,76776.04,14785.15,507.0,1,14.0,Delhi,Delhi,9333848350,ravi.shah729@example.com,False,6,2023-05-11,Low,-1.3109,60+
CUST00172,Suresh,Joshi,26,Female,Single,Master'S,Nurse,73934.59,11562.65,813.0,5,34.0,Delhi,Delhi,9221256011,lakshmi.joshi67@example.com,False,0,2019-03-18,Low,-0.8767,21-30
CUST00173,Sachin,Malhotra,48,Male,Single,Master'S,Analyst,261950.72,43575.86,885.0,3,37.0,Ahmedabad,Gujarat,9353366389,amit.reddy122@example.com,False,6,2023-09-13,Low,-0.9962,41-50
CUST00174,Lakshmi,Pandey,48,Male,Married,High School,Businessman,22275.06,5294.1,465.0,1,32.0,Jaipur,Rajasthan,9779580831,rekha.patel148@example.com,True,2,2022-10-04,Low,-1.852,41-50
CUST00175,Vikram,Gupta,64,Female,Married,High School,Designer,134363.1,17294.92,321.0,4,13.0,Delhi,Delhi,9566177523,suresh.pillai904@example.com,False,6,2023-12-02,Low,-0.5446,60+
CUST00176,Kavya,Pandey,64,Other,Married,Master'S,Accountant,84618.98,13851.75,453.0,5,0.0,Chennai,Tamil Nadu,9448443704,meera.tiwari947@example.com,True,6,2022-07-10,Low,-0.9643,60+
CUST00177,Rohan,Sharma,40,Female,Divorced,Bachelor'S,Professor,263779.2,49767.5,738.0,1,25.0,Jaipur,Rajasthan,9116178827,pooja.pillai134@example.com,False,7,2022-05-21,Low,-1.2641,31-40
CUST00178,Rohan,Mishra,50,Female,Married,Master'S,Professor,242953.0,52445.26,594.0,2,7.0,Lucknow,Uttar Pradesh,9279701810,nisha.shah814@example.com,True,5,2016-01-03,Low,-1.5904,41-50
CUST00179,Priya,Joshi,31,Female,Divorced,Bachelor'S,Nurse,122921.85,22958.42,518.0,3,15.0,Kolkata,West Bengal,9952970198,nisha.pandey195@example.com,False,0,2023-09-21,Low,-1.2413,31-40
CUST00180,Nisha,Mishra,48,Male,Married,Bachelor'S,Nurse,38260.23,9372.81,794.0,0,37.0,Hyderabad,Telangana,9396460161,ananya.rao197@example.com,True,4,2020-03-14,Low,-1.9397,41-50
CUST00181,Sneha,Pillai,45,Male,Single,Bachelor'S,Analyst,69959.12,12826.57,529.0,1,9.0,Jaipur,Rajasthan,9727813474,rahul.joshi546@example.com,True,4,2024-09-12,Low,-1.2001,41-50
CUST00182,Ravi,Patel,59,Female,Divorced,Master'S,Doctor,74709.71,12195.62,319.0,5,36.0,Hyderabad,Telangana,9228472771,harish.shah388@example.com,True,2,2024-03-05,Low,-0.9589,51-60
CUST00183,Sachin,Shah,53,Female,Married,Bachelor'S,Manager,44539.3,5948.52,852.0,5,25.0,Chennai,Tamil Nadu,9524995927,divya.mehta712@example.com,False,4,2022-04-17,Low,-0.6027,51-60
CUST00184,Sunita,Dubey,21,Male,Single,Bachelor'S,Designer,197353.25,29239.69,447.0,3,27.0,Kolkata,West Bengal,9947336680,rekha.iyer384@example.com,False,3,2019-04-15,Low,-0.7779,21-30
CUST00185,Rekha,Kumar,47,Female,Single,Bachelor'S,Nurse,41272.19,9282.31,407.0,3,11.0,Pune,Maharashtra,9361015184,nisha.bhat326@example.com,False,5,2018-02-01,Low,-1.6989,41-50
CUST00186,Ravi,Pillai,33,Male,Single,High School,Businessman,321000.03,69919.64,702.0,5,19.0,Ahmedabad,Gujarat,9109588354,rekha.tiwari614@example.com,True,2,2022-02-03,Lower-Mid,-1.6138,31-40
CUST00187,Rahul,Nair,61,Male,Married,High School,Consultant,320517.96,56108.24,895.0,5,13.0,Jaipur,Rajasthan,9145090037,amit.mishra440@example.com,False,6,2022-04-29,Lower-Mid,-1.1007,60+
CUST00188,Swati,Iyer,23,Female,Divorced,Bachelor'S,Accountant,78351.77,16381.88,782.0,5,34.0,Ahmedabad,Gujarat,9723926702,arjun.pandey652@example.com,False,3,2019-12-29,Low,-1.509,21-30
CUST00189,Suresh,Kumar,59,Male,Divorced,Bachelor'S,Designer,120222.23,29241.2,666.0,1,28.0,Mumbai,Maharashtra,9941250135,rahul.gupta251@example.com,False,4,2019-02-13,Low,-1.9187,51-60
CUST00190,Sachin,Shah,26,Male,Divorced,Bachelor'S,Designer,94525.97,13092.13,713.0,5,11.0,Hyderabad,Telangana,9841688682,naveen.sharma944@example.com,False,6,2015-02-17,Low,-0.662,21-30
CUST00191,Divya,Mehta,28,Male,Single,Bachelor'S,Designer,169582.51,41583.8,608.0,0,17.0,Hyderabad,Telangana,9610318004,lakshmi.tiwari48@example.com,True,2,2016-05-06,Low,-1.9426,21-30
CUST00192,Rohan,Patel,47,Female,Married,Master'S,Manager,212098.57,28964.3,433.0,5,1.0,Mumbai,Maharashtra,9839170893,amit.gupta782@example.com,False,7,2016-04-22,Low,-0.6387,41-50
CUST00193,Divya,Mishra,29,Male,Single,Phd,Teacher,115243.0,25181.93,582.0,0,1.0,Pune,Maharashtra,9740178067,ananya.malhotra631@example.com,False,3,2015-12-05,Low,-1.6221,21-30
CUST00194,Kiran,Bhat,57,Female,Divorced,Bachelor'S,Professor,130805.93,16560.41,372.0,1,16.0,Bengaluru,Karnataka,9266421332,amit.dubey602@example.com,True,4,2016-05-14,Low,-0.5192,51-60
CUST00195,Rohan,Dubey,53,Female,Married,Bachelor'S,Analyst,68025.47,10603.31,780.0,3,9.0,Lucknow,Uttar Pradesh,9498786278,rahul.joshi194@example.com,False,1,2020-06-26,Low,-0.8705,51-60
CUST00196,Ananya,Malhotra,62,Male,Married,High School,Engineer,128287.41,18485.4,651.0,0,17.0,Jaipur,Rajasthan,9927636977,swati.mishra875@example.com,False,1,2022-03-12,Low,-0.7291,60+
CUST00197,Ananya,Mehta,64,Other,Married,Master'S,Engineer,108842.51,24503.4,859.0,1,21.0,Hyderabad,Telangana,9196078316,nisha.iyer549@example.com,True,0,2022-07-02,Low,-1.7015,60+
CUST00198,Harish,Pandey,44,Male,Married,Bachelor'S,Designer,57120.78,7668.85,625.0,5,18.0,Lucknow,Uttar Pradesh,9367063493,rekha.pandey302@example.com,False,1,2020-09-18,Low,-0.6111,41-50
CUST00199,Sachin,Tiwari,35,Female,Single,Bachelor'S,Teacher,97887.85,13305.82,742.0,1,0.0,Hyderabad,Telangana,9269327426,divya.bhat809@example.com,False,7,2017-07-10,Low,-0.6312,31-40
CUST00200,Divya,Shah,52,Female,Widowed,Master'S,Professor,78440.09,11863.34,399.0,5,23.0,Bengaluru,Karnataka,9636784164,aditya.shah153@example.com,False,3,2015-04-05,Low,-0.8149,51-60
CUST00201,Ananya,Pandey,52,Female,Widowed,High School,Consultant,68480.39,11396.12,358.0,1,35.0,Mumbai,Maharashtra,9198141669,nisha.malhotra336@example.com,False,7,2021-07-31,Low,-0.997,51-60
CUST00202,Rekha,Verma,44,Male,Single,Master'S,Consultant,49617.82,7205.65,807.0,3,24.0,Bengaluru,Karnataka,9836527450,lakshmi.verma254@example.com,False,5,2021-06-04,Low,-0.7427,41-50
CUST00203,Deepak,Reddy,61,Male,Married,Bachelor'S,Teacher,102488.07,25471.02,557.0,0,35.0,Hyderabad,Telangana,9764264860,priya.tiwari55@example.com,False,1,2021-06-03,Low,-1.9823,60+
CUST00204,Rahul,Pandey,69,Male,Widowed,Master'S,Doctor,61803.52,9702.64,712.0,3,30.0,Mumbai,Maharashtra,9463377959,rohan.joshi645@example.com,False,2,2020-05-18,Low,-0.8839,60+
CUST00205,Meera,Bhat,69,Male,Single,High School,Consultant,74409.22,10069.42,751.0,2,30.0,Bengaluru,Karnataka,9915571513,ravi.reddy815@example.com,True,2,2018-01-26,Low,-0.6239,60+
CUST00206,Pooja,Patel,32,Female,Married,Phd,Accountant,188165.01,34668.18,364.0,5,1.0,Pune,Maharashtra,9771230728,priya.mishra287@example.com,False,2,2022-10-12,Low,-1.2109,31-40
CUST00207,Swati,Singh,59,Male,Single,Master'S,Businessman,144245.16,32537.79,894.0,0,18.0,Mumbai,Maharashtra,9164480705,arjun.kumar894@example.com,False,1,2023-05-11,Low,-1.7069,51-60
CUST00208,Rekha,Nair,22,Female,Married,Bachelor'S,Accountant,54870.99,9654.42,453.0,3,11.0,Jaipur,Rajasthan,9164183056,arjun.nair130@example.com,False,6,2016-01-23,Low,-1.1114,21-30
CUST00209,Kavya,Reddy,23,Male,Single,Bachelor'S,Lawyer,121921.74,17648.29,565.0,0,9.0,Hyderabad,Telangana,9481734198,rohan.kumar872@example.com,False,7,2023-11-28,Low,-0.737,21-30
CUST00210,Deepak,Gupta,69,Male,Married,Bachelor'S,Engineer,106902.07,24135.72,378.0,2,30.0,Chennai,Tamil Nadu,9792107026,divya.pillai521@example.com,False,1,2021-08-25,Low,-1.7093,60+
CUST00211,Divya,Bhat,57,Female,Single,Master'S,Professor,274036.81,56804.68,614.0,4,21.0,Ahmedabad,Gujarat,9265268660,arjun.shah992@example.com,True,0,2017-01-11,Low,-1.4875,51-60
CUST00212,Nisha,Verma,69,Male,Married,Master'S,Businessman,226361.15,49313.93,859.0,5,22.0,Hyderabad,Telangana,9853045356,arjun.shah599@example.com,True,5,2019-04-22,Low,-1.6143,60+
CUST00213,Sachin,Malhotra,37,Female,Widowed,Bachelor'S,Professor,39330.31,5471.82,547.0,5,22.0,Jaipur,Rajasthan,9675904997,arjun.rao908@example.com,True,6,2020-06-06,Low,-0.6695,31-40
CUST00214,Rekha,Mehta,69,Female,Married,Phd,Designer,165491.75,38924.85,713.0,1,14.0,Delhi,Delhi,9949830412,aditya.patel501@example.com,False,5,2022-03-25,Low,-1.8225,60+
CUST00215,Deepak,Rao,22,Female,Married,High School,Manager,210895.57,31260.71,324.0,5,25.0,Lucknow,Uttar Pradesh,9215310912,rekha.joshi215@example.com,False,6,2022-11-18,Low,-0.7787,21-30
CUST00216,Kavya,Shah,22,Male,Married,High School,Manager,138083.73,25263.1,583.0,5,2.0,Lucknow,Uttar Pradesh,9235106204,sneha.shah745@example.com,False,6,2019-11-12,Low,-1.1955,21-30
CUST00217,Sunita,Singh,48,Female,Single,Phd,Businessman,80720.89,11493.52,748.0,3,22.0,Ahmedabad,Gujarat,9623817304,divya.iyer84@example.com,False,4,2018-05-07,Low,-0.7086,41-50
CUST00218,Kavya,Sharma,43,Female,Single,Master'S,Doctor,390443.7475,53453.3,600.0,5,19.0,Hyderabad,Telangana,9349832483,ananya.pillai804@example.com,False,0,2021-05-29,Lower-Mid,-0.6428,41-50
CUST00219,Nisha,Singh,57,Female,Divorced,Bachelor'S,Consultant,145924.63,32731.88,367.0,5,39.0,Ahmedabad,Gujarat,9440096507,amit.gupta482@example.com,False,3,2016-05-27,Low,-1.6917,51-60
CUST00220,Lakshmi,Iyer,52,Male,Married,Master'S,Consultant,323167.67,61467.47,306.0,2,38.0,Kolkata,West Bengal,9699524216,rekha.iyer810@example.com,False,2,2016-02-12,Lower-Mid,-1.2824,51-60
CUST00221,Vikram,Nair,53,Female,Single,Diploma,Analyst,222100.9,30674.79,436.0,2,7.0,Hyderabad,Telangana,9946711815,rohan.bhat680@example.com,False,1,2018-08-25,Low,-0.6573,51-60
CUST00222,Pooja,Tiwari,21,Female,Married,Master'S,Consultant,130415.5,25750.23,463.0,0,17.0,Mumbai,Maharashtra,9792183346,swati.nair630@example.com,False,4,2015-09-18,Low,-1.3694,21-30
CUST00223,Swati,Tiwari,39,Female,Single,Master'S,Doctor,69715.6,14343.35,382.0,0,5.0,Mumbai,Maharashtra,9912497781,deepak.mehta67@example.com,False,4,2023-01-02,Low,-1.4689,31-40
CUST00224,Amit,Pandey,22,Male,Single,Master'S,Consultant,97298.33,13325.78,719.0,5,26.0,Kolkata,West Bengal,9472929578,pooja.nair172@example.com,False,6,2024-09-01,Low,-0.6435,21-30
CUST00225,Deepak,Malhotra,64,Male,Widowed,Bachelor'S,Designer,102371.67,10871.4,597.0,5,20.0,Pune,Maharashtra,9964926282,ananya.singh521@example.com,False,1,2023-12-02,Low,-0.2743,60+
CUST00226,Deepak,Malhotra,46,Female,Divorced,Master'S,Accountant,47633.36,7648.85,536.0,1,14.0,Kolkata,West Bengal,9571070826,arjun.kumar398@example.com,True,0,2021-01-10,Low,-0.9269,41-50
CUST00227,Sachin,Nair,52,Male,Married,Bachelor'S,Doctor,145825.93,28525.11,345.0,0,36.0,Kolkata,West Bengal,9887255513,harish.joshi770@example.com,True,4,2017-01-27,Low,-1.3473,51-60
CUST00228,Nisha,Mishra,26,Female,Widowed,Phd,Consultant,252814.63,45191.76,561.0,3,4.0,Ahmedabad,Gujarat,9307194917,kavya.sharma904@example.com,False,5,2019-07-19,Low,-1.1451,21-30
CUST00229,Sachin,Reddy,52,Male,Married,Bachelor'S,Nurse,82538.32,17634.43,475.0,5,38.0,Bengaluru,Karnataka,9122927426,lakshmi.nair661@example.com,False,0,2024-02-12,Low,-1.5638,51-60
CUST00230,Kiran,Mehta,24,Female,Married,Master'S,Designer,361563.84,51303.49,465.0,3,8.0,Mumbai,Maharashtra,9840076530,ananya.pillai770@example.com,True,1,2022-11-10,Lower-Mid,-0.7027,21-30
CUST00231,Ravi,Mishra,31,Male,Single,Bachelor'S,Engineer,38771.87,5465.53,669.0,5,6.0,Bengaluru,Karnataka,9505626309,ravi.mishra522@example.com,True,6,2015-03-22,Low,-0.6916,31-40
CUST00232,Ravi,Malhotra,37,Male,Single,High School,Doctor,185835.68,24776.49,353.0,3,19.0,Kolkata,West Bengal,9484579421,rahul.dubey384@example.com,True,0,2019-06-01,Low,-0.5999,31-40
CUST00233,Meera,Tiwari,58,Female,Married,Bachelor'S,Manager,269119.86,65536.53,718.0,4,9.0,Pune,Maharashtra,9877817678,suresh.pandey511@example.com,False,6,2021-03-27,Low,-1.9223,51-60
CUST00234,Ananya,Kumar,44,Female,Divorced,Diploma,Manager,87341.56,13979.29,806.0,3,25.0,Mumbai,Maharashtra,9244667571,priya.shah532@example.com,True,5,2024-03-02,Low,-0.9206,41-50
CUST00235,Vikram,Reddy,25,Female,Married,Diploma,Designer,102371.67,18177.51,597.0,0,20.0,Hyderabad,Telangana,9369183038,rohan.shah476@example.com,True,2,2021-01-06,Low,-1.1308,21-30
CUST00236,Divya,Sharma,54,Male,Single,Bachelor'S,Professor,184546.94,34407.73,426.0,5,37.0,Hyderabad,Telangana,9142400500,divya.verma184@example.com,True,6,2023-10-15,Low,-1.2373,51-60
CUST00237,Rohan,Dubey,26,Female,Single,Diploma,Professor,133732.21,18730.47,708.0,0,23.0,Hyderabad,Telangana,9621089199,rohan.joshi330@example.com,True,6,2024-02-09,Low,-0.6807,21-30
CUST00238,Arjun,Singh,42,Female,Married,Master'S,Engineer,29778.84,6245.39,666.0,3,13.0,Jaipur,Rajasthan,9858733870,lakshmi.gupta730@example.com,False,7,2020-12-11,Low,-1.5167,41-50
CUST00239,Rahul,Pillai,31,Female,Single,Master'S,Doctor,59514.55,9081.52,570.0,2,0.0,Ahmedabad,Gujarat,9569762050,sachin.iyer383@example.com,True,1,2020-06-24,Low,-0.8311,31-40
CUST00240,Naveen,Shah,68,Male,Married,High School,Analyst,97916.49,14794.89,678.0,2,16.0,Delhi,Delhi,9700248296,meera.kumar539@example.com,False,5,2015-09-19,Low,-0.8132,60+
CUST00241,Lakshmi,Patel,36,Female,Single,Phd,Analyst,43398.54,5552.26,372.0,2,23.0,Kolkata,West Bengal,9416447391,sachin.sharma712@example.com,False,1,2020-10-26,Low,-0.5352,31-40
CUST00242,Pooja,Singh,53,Female,Single,Master'S,Designer,74272.45,10459.96,547.0,5,26.0,Delhi,Delhi,9682756272,kiran.iyer495@example.com,False,5,2024-05-21,Low,-0.69,51-60
CUST00243,Sunita,Kumar,29,Other,Married,Phd,Lawyer,44054.76,6106.38,342.0,1,6.0,Chennai,Tamil Nadu,9848438614,kavya.iyer733@example.com,True,5,2021-07-23,Low,-0.6633,21-30
CUST00244,Sneha,Reddy,26,Male,Married,Master'S,Professor,79054.88,12903.96,676.0,4,8.0,Ahmedabad,Gujarat,9626232278,swati.pandey979@example.com,True,4,2021-01-16,Low,-0.9587,21-30
CUST00245,Harish,Pillai,36,Female,Single,Master'S,Professor,80662.28,16991.82,340.0,3,34.0,Hyderabad,Telangana,9303770248,deepak.gupta507@example.com,True,4,2023-01-02,Low,-1.5278,31-40
CUST00246,Ravi,Rao,49,Female,Single,Master'S,Businessman,121911.76,21379.58,469.0,1,11.0,Mumbai,Maharashtra,9708491359,rekha.verma486@example.com,True,4,2024-03-07,Low,-1.1044,41-50
